,loaninterestrate,loanoriginalbalance,loanpaymentcount,debtratio,rbl
7015,6.25,30000.0,48,0.3515,1
19370,13.0,500.0,0,0.319,0
1461,5.5,8000.0,24,0.2894,1
997,6.75,20000.0,0,0.054,1
19155,7.0,25000.0,60,0.3995,2
17895,6.0,10000.0,48,0.4244,1
17791,7.0,11000.0,48,0.3233,2
1095,14.75,13848.21,60,0.2696,4
3462,16.0,4000.0,24,0.3137,5
5885,16.0,6500.0,48,0.1242,4
19642,6.5,29603.2,60,0.4219,3
3334,6.0,19600.0,60,0.2449,1
22413,3.25,34000.0,60,0.5106,1
14808,6.75,21000.0,60,0.421,1
14986,6.75,5000.0,0,0.5094,1
12545,5.75,10000.0,60,0.5883,1
12888,16.25,21150.69,48,0.3964,5
9636,6.75,11649.67,60,0.4434,1
1686,15.75,24779.54,72,0.2387,4
15404,6.0,5000.0,60,1.029,3
17264,5.75,10000.0,36,0.3672,1
22263,6.75,10000.0,0,0.644,1
18553,6.25,5000.0,48,0.5062,1
16932,6.75,3698.7,36,0.2881,2
1725,6.0,21886.0,60,0.5875,1
15855,8.0,42724.92,60,0.5032,2
16354,5.75,20000.0,60,0.5745,1
4516,6.0,4500.0,36,0.4144,1
2441,5.75,3000.0,18,0.7171,1
9042,5.75,11735.0,60,0.7521,1
17661,4.5,20000.0,60,0.5096,1
2556,7.25,10000.0,36,0.3725,2
6644,7.25,16787.91,60,0.32,1
10459,10.25,18168.64,60,0.2158,3
18753,4.25,23090.41,84,0.2135,1
20619,4.5,25000.0,60,0.38,1
17080,10.25,5000.0,48,0.2292,3
921,13.7,18201.62,72,0.2355,5
19943,6.75,15000.0,48,0.5056,2
5935,6.25,5000.0,36,2.3491,1
13811,7.0,10700.0,48,0.5374,2
22177,6.25,20000.0,60,0.1795,1
18704,6.75,10000.0,0,0.3618,3
2050,3.75,19464.04,60,0.4267,1
9939,6.0,15000.0,60,0.6681,1
1975,5.5,3000.0,24,0.3778,1
13573,5.75,17173.0,60,0.1656,1
5700,6.75,2000.0,0,0.0781,3
2739,10.5,11300.0,39,0.4232,3
16028,4.0,20000.0,72,0.0924,1
20776,2.75,15171.09,60,0.0555,1
16919,8.25,12533.22,39,0.2505,3
12182,12.25,19406.54,60,0.1582,4
18706,6.75,2000.0,0,0.6387,3
21804,4.5,20000.0,60,0.1729,1
4544,6.0,30000.0,60,0.517,1
9291,6.75,2000.0,0,0.0392,4
11461,6.75,10000.0,0,0.3926,3
21097,6.75,10878.86,60,0.1002,2
10839,3.75,49331.0,72,0.1744,1
21188,3.75,9800.0,60,0.0035,2
11568,4.75,32370.84,72,0.4034,2
1197,6.0,3500.0,36,0.268,1
917,4.5,10000.0,60,0.2168,2
21086,6.75,15000.0,0,0.4703,1
9599,7.75,15000.0,60,0.488,2
2286,6.75,2500.0,0,0.4392,0
17447,10.0,5713.39,48,0.2428,3
1722,15.3,17461.27,72,0.2638,4
15518,6.75,4000.0,0,0.178,1
8991,7.0,14862.3,60,0.084,3
14337,10.25,15464.24,60,0.1739,3
9437,7.25,23257.31,60,0.3857,3
21772,6.75,20000.0,0,0.2037,1
15783,7.0,6000.0,48,0.5009,2
11736,10.25,13500.0,60,0.7238,3
2211,6.25,10000.0,48,0.5628,1
10140,6.0,30000.0,60,0.3979,1
18068,6.25,8000.0,48,0.4895,1
2654,4.25,31036.39,84,0.2024,1
5389,10.5,13700.0,48,0.3139,3
12515,3.25,18305.75,60,0.2589,1
19463,6.75,8000.0,0,0.4468,3
19606,13.0,5000.0,0,0.5089,1
9039,14.75,5000.0,36,0.153,4
1637,3.0,8553.92,36,0.5449,1
6377,8.25,40322.0,60,0.5818,2
4873,7.75,15786.18,48,0.1012,2
19353,6.75,15000.0,0,0.2805,2
6781,15.25,4000.0,24,0.4223,4
2261,8.25,8623.73,60,0.2802,2
10445,9.25,2500.0,24,0.2864,3
3008,3.0,10212.31,36,0.1981,1
16454,10.5,15000.0,60,0.3116,3
19045,3.5,35421.66,72,0.4519,2
21821,6.75,5000.0,0,0.1346,3
13309,15.75,29000.0,60,0.2794,4
20846,6.75,1000.0,0,0.0721,1
18955,14.7,25000.0,60,0.182,4
7817,4.0,17613.0,36,0.4202,2
5511,7.5,9015.38,48,0.2659,2
8818,5.75,44561.66,60,0.2947,1
22217,3.25,8000.0,60,0.119,1
2032,4.0,12379.63,60,0.0992,1
628,16.75,21000.0,60,0.2589,5
21993,6.75,20000.0,0,0.3825,1
16404,7.0,6500.0,60,0.5487,1
1444,16.0,3013.0,24,0.2426,5
17152,3.0,19311.76,48,0.0908,1
21379,15.0,7737.92,48,0.1984,4
1959,7.75,30117.22,55,0.4541,3
14838,6.0,15680.07,48,0.44,1
3370,7.0,21978.26,60,0.2112,1
7484,5.0,1452.39,12,0.7725,1
19430,13.2,16341.93,60,0.3797,4
3577,6.75,5000.0,24,0.3905,2
3503,16.0,2851.26,18,0.297,5
343,7.0,25982.45,60,0.2281,3
13578,4.75,5000.0,0,0.3109,3
10277,2.75,20000.0,48,0.4957,1
20889,6.75,6000.0,0,0.0843,1
5680,6.75,15000.0,0,0.1828,1
5513,6.0,10000.0,60,0.2657,1
8210,8.25,24131.71,60,0.5402,2
11019,6.75,7500.0,36,0.2582,2
6145,14.8,23679.97,60,0.1606,5
22058,4.5,41859.24,60,0.4848,1
435,15.5,2000.0,24,0.2961,5
13798,6.75,2000.0,0,0.366,3
10960,6.5,1658.0,18,0.2312,2
14448,5.75,15000.0,36,0.1397,1
8130,6.0,28200.0,60,0.5997,1
4816,9.75,3000.0,24,0.3321,3
21041,2.75,11800.0,60,0.441,1
19257,4.5,17000.0,60,0.4118,1
4153,4.75,31000.0,72,0.4638,1
20756,6.25,40000.0,120,0.3318,3
17723,4.5,12000.0,60,0.1741,1
14430,6.0,14224.69,60,0.5791,1
21985,6.75,10148.07,0,0.3663,1
17635,6.25,14843.99,48,0.2544,1
17856,4.5,5000.0,60,0.3768,1
9772,5.75,20000.0,60,0.3507,1
11170,15.75,23430.26,60,0.4553,4
20909,6.75,10000.0,0,0.6209,1
5167,3.75,14000.0,60,0.4365,1
4871,14.75,1000.0,12,0.1861,4
16032,6.75,2500.0,0,0.3715,0
12739,6.75,10000.0,0,0.4309,2
10982,5.75,14505.0,36,0.6537,1
5939,5.5,6500.0,24,0.618,1
9144,5.75,15000.0,60,0.5726,1
6740,6.0,15000.0,36,0.4933,1
11125,5.75,10000.0,60,0.4795,1
5713,10.25,4630.0,36,0.2815,3
16049,6.75,8653.19,60,0.3305,3
10085,5.75,15000.0,60,0.2775,1
7672,6.75,15000.0,0,0.4674,1
1596,4.5,39830.19,84,0.4596,1
21609,6.25,20000.0,60,0.2288,2
1119,8.25,25000.0,60,0.3635,2
8270,10.5,8000.0,48,0.4398,3
1238,6.0,30000.0,60,0.3722,1
13942,10.25,18162.08,60,0.3505,3
10444,9.75,4000.0,36,0.3086,3
4278,3.75,20000.0,60,0.832,1
8420,6.25,5000.0,36,0.5285,1
492,7.0,30000.0,60,0.4119,1
5832,6.75,25000.0,72,0.3136,1
7890,7.25,3000.0,36,0.415,2
21090,9.75,8344.61,60,0.3679,3
3267,10.75,10000.0,60,0.3152,3
7242,10.75,21152.48,60,0.2326,3
12699,6.75,15000.0,0,0.3442,1
4837,6.0,10000.0,36,0.9344,1
21081,6.75,15000.0,0,0.0449,1
3075,7.5,30000.0,72,0.4872,1
5451,6.75,10000.0,0,0.3561,1
1885,15.75,19936.0,72,0.1386,4
10382,10.0,4000.0,36,0.4519,3
22210,6.75,10000.0,0,0.3199,1
2520,10.5,10931.0,48,0.3741,3
3093,6.0,20000.0,60,0.4271,1
20438,6.25,25000.0,72,0.6316,2
3070,6.25,20000.0,60,0.467,1
14346,3.25,31084.45,60,0.5734,1
17223,7.0,15801.14,60,0.3779,1
17578,6.5,10000.0,60,0.2765,2
10810,6.75,1000.0,0,0.1375,0
605,6.0,30000.0,60,0.4015,1
8731,10.75,12000.0,60,0.1349,3
3468,3.75,6400.0,48,0.2476,1
2512,3.25,18800.0,60,0.3735,1
12185,8.25,40000.0,72,0.8122,2
3523,3.25,4600.0,36,0.1047,1
9119,6.75,7500.0,0,0.3208,2
11442,6.75,8000.0,0,0.4218,1
19042,5.5,3700.0,36,0.3837,1
7683,6.75,30000.0,0,0.4848,1
2461,2.49,1700.0,12,0.2051,1
2546,6.0,21000.0,60,0.2748,1
6560,6.0,10000.0,60,0.4602,1
3423,6.25,21753.66,48,0.2641,1
2917,6.75,10000.0,0,0.2326,1
11236,6.75,5000.0,36,0.1837,2
17586,5.75,10000.0,60,0.5192,2
9258,5.75,15000.0,60,0.5883,1
8777,10.5,9000.0,48,0.3568,3
8510,9.25,1500.0,12,0.2248,3
3404,8.25,25000.0,60,0.3929,2
10975,5.75,14000.0,60,0.4352,1
14185,10.25,15000.0,60,0.4471,3
18899,6.75,10000.0,0,0.473,1
1027,8.25,17800.0,60,0.4144,2
4530,6.75,15000.0,0,0.7819,2
18792,9.5,10519.1,60,0.1163,4
19613,12.7,10104.42,48,0.3104,4
7806,6.0,20000.0,60,0.5011,1
17112,5.75,25000.0,60,0.1826,1
10296,10.25,33568.97,60,0.4333,3
2602,8.25,9000.0,60,0.0665,2
1276,6.25,14619.95,60,0.3464,1
20309,2.5,20355.11,60,0.3266,1
19399,10.0,20386.91,60,0.1661,3
1340,14.5,750.0,12,0.1472,4
176,13.0,500.0,0,0.367,1
9018,6.75,10000.0,0,0.3621,3
532,11.0,24652.35,60,0.2986,4
7016,7.0,12438.23,60,0.8199,1
73,10.5,9985.18,60,0.4463,3
10793,7.0,23900.0,60,0.111,1
14998,5.75,30000.0,60,0.4527,1
18524,6.25,25000.0,60,0.1543,1
6670,7.5,8363.02,48,0.0702,2
9515,3.5,17000.0,60,0.453,1
632,16.0,8000.0,48,0.184,5
17255,7.0,7500.0,48,0.3126,2
7229,7.25,15590.68,60,0.4118,1
2627,11.1,22862.15,72,0.4485,4
12359,6.75,15000.0,0,0.4719,1
6262,4.5,13590.01,48,0.5055,2
3785,6.25,30000.0,60,0.4178,1
18229,9.0,50000.0,72,0.4865,3
21423,7.0,24076.59,48,0.3546,2
12304,8.0,10000.0,60,0.7662,2
16684,5.75,20914.58,36,0.258,1
7936,6.25,10000.0,60,0.4986,1
21520,13.0,1000.0,0,0.4368,1
14919,7.5,30000.0,72,0.4604,1
21994,10.25,10000.0,60,0.2086,3
9049,4.75,3999.96,0,0.3155,0
21386,10.75,18897.87,72,0.3708,3
14344,5.75,15000.0,60,0.1516,1
14830,7.0,10000.0,48,0.5202,2
11479,7.0,3000.0,36,0.2884,2
15506,6.75,20000.0,0,0.1759,1
7410,6.25,15000.0,60,0.7672,1
11206,5.5,3500.0,24,0.4058,1
17191,3.25,16000.0,60,0.1935,1
3585,5.25,29000.0,60,0.2067,1
3457,7.5,45000.0,72,0.6452,1
1965,6.25,10000.0,60,0.2771,1
12241,7.0,8500.0,36,0.3091,2
7982,7.25,8229.33,36,0.2919,2
8326,16.5,7770.64,60,0.4211,4
2130,2.49,2500.0,12,0.3128,1
12399,6.0,16724.0,60,0.3475,1
21070,5.75,16000.0,60,0.3569,2
11961,6.75,13244.32,60,0.1231,1
12935,7.0,30000.0,60,0.2024,1
5414,6.25,2000.0,12,0.1432,2
15917,6.75,10000.0,0,0.3147,2
12178,6.0,5000.0,48,0.0566,1
1389,6.0,14981.01,60,0.5222,1
730,15.25,6763.86,24,0.208,5
18712,6.75,5000.0,0,0.1824,5
10511,10.25,15000.0,60,0.4294,3
6568,10.25,8000.0,36,0.068,3
2012,14.75,19368.16,60,0.2084,4
12197,4.0,26000.0,72,0.2071,1
13695,7.0,7500.0,36,0.671,2
3263,6.0,8000.0,36,0.274,1
10922,5.75,11000.0,60,0.3388,1
13689,6.75,5000.0,0,0.2821,1
1718,13.75,19483.31,72,0.1442,4
7221,3.0,32748.78,60,0.1579,1
12094,10.75,27607.74,72,0.2667,3
4693,9.75,3000.0,24,0.2813,3
8233,4.5,9500.0,48,0.5145,2
22143,6.75,10000.0,0,0.3289,1
17464,3.5,55100.42,60,0.5435,1
15815,6.75,14000.0,0,0.4479,1
19008,6.75,5000.0,0,0.6618,1
15546,5.75,20027.23,60,0.5506,1
2081,16.1,19986.95,72,0.3362,4
17526,16.25,7000.0,48,0.1707,5
9026,6.0,9081.22,48,0.3201,1
16305,6.75,10000.0,0,0.2787,2
3943,9.75,5000.0,24,0.2326,3
3025,6.75,10000.0,0,0.4799,1
560,7.25,11405.45,60,0.4977,1
6080,5.75,27390.09,72,0.5788,2
1386,6.75,28974.31,60,0.3714,3
18034,6.75,2000.0,0,0.2267,0
9627,13.0,1000.0,0,0.5192,1
3941,6.75,15000.0,0,0.1252,1
6339,6.0,35071.87,84,0.3217,2
1851,8.0,12770.88,60,0.1258,3
16422,8.5,7932.06,60,0.2091,3
7096,6.0,13789.6,60,0.5747,1
15196,2.5,40000.0,36,0.4794,1
5112,6.75,3000.0,0,0.8151,1
1968,3.75,25441.4,60,0.2337,1
2506,5.25,36393.33,72,0.3125,2
12706,2.5,8500.0,36,0.4019,1
8912,6.0,15000.0,60,0.0905,1
20391,6.75,5000.0,0,0.2443,1
16047,10.5,13500.0,60,0.4935,3
19028,6.75,30000.0,35,0.4832,1
12793,4.5,39294.84,84,0.3916,1
17881,4.5,25339.66,60,0.7162,1
9255,5.75,15000.0,60,0.1276,1
424,6.25,2904.99,24,0.3371,2
9555,6.75,15000.0,0,0.5315,1
7527,6.0,30000.0,60,0.3756,1
11697,5.75,10000.0,36,0.2319,1
4256,4.5,38544.47,72,0.196,1
2883,4.5,24945.53,72,0.4355,1
2080,7.0,4793.98,36,0.4567,3
755,6.75,5000.0,0,0.0631,3
5340,7.75,17449.84,46,0.2151,3
705,17.5,19088.17,60,0.1446,5
19465,2.75,22400.75,60,0.1879,1
19467,9.75,8909.78,48,0.3019,3
17620,10.75,25000.0,72,0.3584,3
992,7.25,17313.0,60,0.5059,3
14395,2.5,10438.76,36,0.215,1
2962,16.75,12643.18,60,0.2937,4
20710,3.25,31000.0,72,0.4094,1
1380,5.75,42906.18,72,0.4446,2
11327,7.0,19399.73,60,0.1886,3
2684,14.5,1000.0,12,0.3799,4
2318,6.0,14000.0,60,0.346,1
1110,6.75,20000.0,0,0.6829,1
16898,3.0,22000.0,48,0.3114,1
17214,6.75,10000.0,0,0.1648,1
13864,10.25,14751.39,60,0.1938,3
18236,6.75,20000.0,0,0.5338,1
18501,15.0,15206.51,60,0.3341,5
9326,14.25,2000.0,24,0.207,4
7624,5.5,30000.0,72,0.765,1
10566,3.5,23561.09,60,0.361,1
17125,4.25,38593.68,83,0.2857,1
6587,4.75,10000.0,0,0.1258,3
21285,3.25,12456.45,60,0.2106,1
10120,5.75,26826.23,84,0.5421,2
10962,6.75,15000.0,0,0.1705,1
21148,6.25,20157.06,180,0.0525,1
15998,7.75,17600.0,60,0.3293,2
5071,3.5,32000.0,48,0.6277,1
22024,6.75,5000.0,0,0.4637,1
6559,4.5,8600.0,40,0.3305,2
1620,7.25,10000.0,36,0.0861,2
17238,16.75,10000.0,60,0.2608,5
19193,6.25,15361.69,47,0.3355,3
21033,6.75,10000.0,60,0.4291,2
20415,6.75,2000.0,0,0.3221,1
17440,7.75,20000.0,72,0.4954,2
17010,7.25,13135.77,60,0.2756,4
7591,5.5,23875.78,60,0.4575,1
18890,6.0,22662.94,60,0.2309,2
1906,3.5,15917.59,48,0.4875,1
20360,15.7,10817.55,60,0.2854,5
4356,13.0,500.0,0,0.1886,0
14903,5.75,15000.0,60,0.5804,1
16879,3.25,18000.0,60,0.4504,1
17334,4.25,17484.39,60,0.1119,2
6671,10.5,5000.0,48,0.3381,3
2197,8.75,26899.63,84,0.3379,3
17953,6.75,10000.0,0,0.3611,1
16396,7.25,20000.0,72,0.2097,1
5371,6.75,5000.0,24,0.3107,2
1953,6.0,20000.0,60,0.4291,1
12903,6.75,30000.0,0,0.3071,1
20648,6.75,2000.0,0,0.032,1
15304,6.75,15000.0,0,0.3052,1
17429,6.75,10000.0,0,0.4786,2
17533,6.75,15000.0,0,0.6298,3
1402,6.0,5000.0,36,0.2205,1
2031,6.75,2500.0,0,0.8809,1
9858,4.25,26730.25,84,0.3218,1
110,6.25,2000.0,12,0.0909,2
13194,6.75,15000.0,0,0.2684,2
8454,5.25,2000.0,12,0.4335,1
11377,3.25,31209.28,60,0.5275,1
19017,10.0,9000.0,60,0.2366,3
17217,13.0,2000.0,0,0.2636,5
7693,15.5,1910.06,12,0.316,5
901,10.0,4973.26,36,0.4294,3
618,7.75,25000.0,60,0.2783,2
9652,10.25,16000.0,60,0.3694,3
14783,6.0,12000.0,48,0.4807,1
1808,8.25,15000.0,120,0.5868,1
17760,6.5,12718.35,60,0.3633,1
4026,7.0,27914.64,60,0.2023,1
11398,15.25,9050.0,48,0.1364,4
19773,6.75,20000.0,0,0.3213,1
10615,6.0,10000.0,48,0.7586,1
22052,7.25,24592.47,60,0.118,2
20458,6.75,15000.0,0,0.0416,1
21625,5.25,11233.0,84,0.2803,1
17167,7.75,38000.0,60,0.265,3
4030,10.5,15115.71,48,0.388,3
8568,3.75,43000.0,72,0.1444,1
14673,8.5,20164.22,60,0.6859,3
14513,10.0,5000.0,36,0.3117,3
17642,3.25,16000.0,60,0.5566,1
7186,7.0,33000.0,60,0.2613,1
6476,6.0,15000.0,60,0.3084,1
19631,2.75,23705.0,60,0.2405,1
5173,6.5,5000.0,48,0.2665,1
15642,6.75,20000.0,60,0.3376,1
5597,6.0,30000.0,60,0.5463,1
12333,6.75,5000.0,0,0.2303,1
10423,6.0,7000.0,48,0.4327,1
1513,3.75,19500.0,60,0.2669,1
10664,3.5,19174.34,60,0.2122,1
7744,5.5,6046.95,24,0.578,1
17321,6.75,10000.0,0,0.2817,4
18649,6.75,5000.0,0,0.3947,2
8114,5.5,8000.0,24,0.6065,1
6736,4.25,20674.78,60,0.2872,2
4235,14.5,1000.0,12,0.2952,4
4791,7.5,16166.05,48,0.2021,2
6865,6.0,35000.0,60,0.5127,1
15182,10.25,17858.21,60,0.4339,3
16118,7.75,11021.0,60,0.3236,2
16014,6.75,10000.0,0,0.4093,2
17790,7.25,8628.29,60,0.4581,3
3238,9.75,2092.01,24,0.1292,3
20416,10.0,12832.01,60,0.1946,4
20659,4.5,31530.26,60,0.3806,1
10183,6.75,5000.0,0,0.365,1
22370,4.5,15000.0,60,0.357,1
6462,10.75,16000.0,60,0.4896,3
1023,13.0,500.0,0,0.2725,0
8925,6.25,4000.0,24,0.1686,2
13697,5.75,21805.83,60,0.8789,1
15710,6.75,20000.0,0,0.3109,2
10671,7.75,30174.06,60,0.168,2
21099,5.75,7222.92,60,0.0217,2
2126,2.49,5000.0,12,0.4513,1
16910,7.75,10000.0,60,0.417,2
6621,16.5,12500.0,60,0.4111,4
6555,6.0,15000.0,60,0.5025,1
13966,15.75,20000.0,60,0.2893,4
2550,6.0,30000.0,60,0.2446,1
8573,7.25,15000.0,60,1.0916,1
1376,7.25,7500.0,60,0.4768,1
526,6.75,7726.34,60,0.4338,1
13606,6.75,5000.0,0,0.4984,1
5097,6.0,15000.0,60,0.47,1
6209,3.0,9977.53,36,0.2549,1
7401,6.0,9323.34,36,0.1792,1
15715,13.0,2000.0,0,0.3483,1
2519,5.5,5000.0,24,0.7122,1
4611,6.75,30000.0,0,0.4198,1
16975,7.75,12685.01,60,0.2176,2
7227,7.0,6812.13,60,0.0517,1
15638,6.75,11000.0,60,0.4191,1
2189,10.75,21314.0,60,0.5191,3
15617,3.0,14738.0,48,0.2998,1
1484,2.5,14982.04,36,0.1371,1
4484,7.5,13000.0,48,0.476,2
17169,13.0,300.0,0,0.4015,3
4906,6.25,10000.0,48,0.2716,1
12045,7.75,6321.86,60,0.3335,2
20682,13.0,1000.0,0,0.2033,3
19327,14.2,4000.0,36,0.4416,4
20947,10.0,10000.0,60,0.1072,3
7171,10.0,5519.0,24,0.1759,3
4794,15.75,9500.0,48,0.226,4
13249,6.75,10000.0,0,0.2319,1
20764,4.5,15814.0,60,0.0361,1
606,7.25,55300.0,72,0.4623,1
4593,8.25,39513.03,60,0.5383,2
9413,5.75,10070.02,36,0.9263,1
12540,3.0,24000.0,48,0.6283,1
21540,4.5,10000.0,60,0.1783,1
4631,7.5,6500.0,42,0.2586,2
20652,4.5,22000.0,60,0.5297,1
12120,5.5,5000.0,24,0.2708,1
17355,6.75,7000.0,0,0.3576,2
15224,6.75,5000.0,0,0.3527,1
22029,6.75,10000.0,0,0.3008,1
1848,15.5,6800.0,36,0.2081,4
15882,3.25,13500.0,48,0.7973,1
13336,6.75,5000.0,0,0.1026,3
60,7.75,43326.85,60,0.2066,2
20327,7.0,8100.0,60,0.3306,2
12320,13.0,500.0,0,0.2833,3
1144,6.25,37568.42,84,0.2304,2
20954,4.5,25000.0,60,0.3708,1
7926,6.0,23573.68,60,0.2818,1
6006,10.75,14790.93,48,0.3961,3
4289,7.25,9912.33,36,0.399,2
22276,7.0,5371.44,48,0.456,2
21366,13.0,500.0,0,0.5506,2
8229,15.75,8113.01,36,0.2821,4
5558,7.25,13346.08,60,0.4551,1
9595,5.75,5000.0,36,0.3545,1
8394,7.75,35350.0,72,0.3378,3
9659,9.75,5000.0,36,0.379,3
15928,6.0,15000.0,60,1.0309,1
7533,6.25,15000.0,60,0.7584,1
11543,7.75,39188.95,60,0.2183,2
4690,6.75,11561.96,24,0.2253,2
7481,6.75,5000.0,0,0.3347,1
5945,14.4,22000.0,60,0.392,5
235,8.0,10000.0,60,0.3921,4
6893,6.0,16042.0,60,0.473,1
22226,13.0,1000.0,0,0.5061,1
21055,6.75,2000.0,0,0.2076,3
2802,16.75,8292.07,36,0.3655,5
7024,6.5,4000.0,12,0.5267,2
4874,10.75,30000.0,60,0.2955,3
22236,7.5,7500.0,60,0.4011,2
8544,9.25,4000.0,12,0.2032,3
12025,5.0,20000.0,72,0.2189,2
1992,15.5,1000.0,12,0.2773,5
3565,8.25,10000.0,60,0.1909,2
2992,6.75,10000.0,0,0.4018,1
5641,4.75,26929.85,60,0.4677,2
11571,7.75,23195.3,60,0.3081,2
20551,2.75,12860.72,60,0.1229,1
11988,13.0,2000.0,0,0.6314,1
10886,6.0,20000.0,60,0.4735,1
20464,6.75,3010.0,0,0.2978,1
11307,6.75,25000.0,60,0.5666,1
15073,6.75,17575.75,60,0.4033,1
858,8.25,25000.0,72,0.3857,2
827,15.75,8500.0,60,0.3678,5
7240,6.0,25000.0,60,0.1903,1
11990,6.0,5000.0,48,0.1721,1
3537,5.25,15576.79,60,0.5433,2
10309,6.75,10264.88,60,0.3722,1
1910,6.75,15000.0,0,0.2121,1
12088,10.25,15143.07,60,0.3479,3
21314,6.75,10000.0,0,0.4163,1
3881,4.5,4523.56,36,0.4225,2
2228,6.25,12000.0,60,0.362,1
3100,3.0,14433.98,36,0.2647,1
11810,8.75,38444.0,180,0.3573,1
13493,6.75,2500.0,36,0.296,2
6264,4.5,13629.1,78,0.6923,1
27,6.75,15000.0,0,0.4984,2
21833,6.75,20000.0,0,0.3437,1
6273,7.0,48600.0,72,0.3531,2
12098,15.0,6000.0,48,0.0425,4
16867,6.75,4000.0,0,0.3629,1
19215,5.5,35000.0,84,0.4684,2
19396,3.75,27900.82,65,0.327,2
7958,6.0,10000.0,60,0.0897,1
16909,6.75,3000.0,0,0.167,2
14937,6.75,20000.0,0,0.5975,1
3368,6.25,4000.0,36,0.5279,1
16178,6.0,10000.0,60,0.3258,1
3825,10.75,24000.0,60,0.5589,3
4210,6.5,1000.0,12,0.2222,2
7807,14.75,1000.0,12,0.3774,4
809,5.75,15000.0,60,0.6825,1
9834,6.75,9000.0,36,0.2306,2
17776,14.75,30885.98,72,0.4462,5
5532,6.0,13179.44,60,0.61,1
11257,8.5,30885.52,60,0.1052,3
14818,3.0,38451.96,60,0.2054,1
2098,9.75,2000.0,24,0.2766,3
11345,6.0,10200.0,60,0.5024,1
10051,5.75,10000.0,60,0.0608,1
22411,7.75,20459.17,72,0.3672,2
20482,6.75,16522.99,60,0.4146,3
15936,5.75,12350.0,60,0.4341,1
12533,5.75,15000.0,36,0.525,1
5442,10.75,30000.0,60,0.3275,3
1464,8.25,13500.0,60,0.2165,2
8819,10.25,12585.15,60,0.326,3
12414,2.75,6000.0,36,0.5431,1
2179,15.25,25831.6,60,0.4352,5
15115,6.75,5250.0,36,0.4817,2
15902,4.0,15500.0,48,0.1535,2
11532,8.5,14500.0,60,0.3367,3
16938,16.75,7000.0,60,0.3928,5
19261,6.0,34729.94,60,0.3151,2
11642,5.75,15000.0,60,0.7832,1
5273,14.5,2722.33,12,0.2505,4
13625,7.75,46287.07,60,0.3614,2
6173,7.0,14022.83,60,0.6541,1
19829,6.0,35000.0,50,0.6643,1
11382,14.25,2500.0,24,0.185,4
18513,4.5,15000.0,60,0.5261,1
20369,6.75,15000.0,0,0.4005,1
4955,4.5,7000.0,36,0.5107,2
18495,15.25,12314.18,60,0.1895,4
361,6.25,10000.0,60,0.1146,1
17452,8.0,13317.22,60,0.2667,2
1716,3.75,9149.21,60,0.4841,1
10739,14.25,2000.0,18,0.3095,4
17602,3.25,22706.59,60,4.2196,1
22305,6.75,10000.0,0,0.3557,1
13795,6.75,15000.0,36,0.4194,2
19191,4.0,32722.03,60,0.1966,2
6220,17.0,8529.14,48,0.2495,5
11775,14.75,5000.0,36,0.336,4
9757,2.75,7500.0,36,0.4592,1
18463,3.25,14661.59,60,0.4122,1
8733,5.5,10000.0,24,0.6729,1
10629,5.25,40000.0,72,0.4476,2
19655,9.75,6465.0,48,0.3257,3
751,6.0,9227.36,60,0.4977,1
7708,6.75,5000.0,0,0.5256,2
12351,5.75,30000.0,60,0.3479,1
22278,13.0,500.0,0,0.4793,2
13542,6.0,11090.38,60,0.3707,1
4284,10.0,3000.0,24,0.2812,3
21737,6.75,5000.0,0,0.2761,4
18397,7.0,22300.0,60,0.7113,2
12062,7.0,5000.0,48,0.2798,2
1757,6.25,30000.0,60,0.4024,1
4671,14.5,1000.0,12,0.0368,4
3160,9.5,2000.0,12,0.1959,3
16709,6.0,12000.0,60,0.3807,1
13812,3.5,17080.0,36,0.4577,2
20318,7.0,17000.0,60,0.3033,2
2276,10.0,3000.0,24,0.179,3
3248,15.75,8450.0,48,0.1901,4
18803,4.5,13000.0,60,0.3466,2
5141,3.75,25307.37,48,0.2723,1
11742,4.25,17771.89,57,0.2357,2
9575,6.75,13700.0,60,0.2768,1
3884,8.5,10000.0,60,0.2805,2
1665,7.75,10844.03,48,0.266,3
9478,3.25,10000.0,48,0.1731,1
557,9.75,3000.0,24,0.0592,3
12674,10.25,17394.76,60,0.514,3
7412,3.0,34853.89,60,0.2997,1
8441,6.0,37666.27,60,0.4377,1
15548,6.0,5000.0,36,0.1974,1
2411,7.0,8000.0,60,0.419,1
14715,4.25,11824.65,60,0.1419,2
17601,4.5,34983.0,60,0.4135,1
67,16.75,8000.0,60,0.342,5
1409,6.0,30000.0,60,0.4119,1
11640,2.75,8000.0,24,0.4679,1
16142,3.25,6500.0,60,0.2042,1
14279,10.0,5000.0,48,0.2847,3
3110,10.5,6000.0,36,0.3554,3
15043,7.75,7000.0,60,0.5979,2
3215,7.0,20000.0,60,0.3083,1
6290,14.5,11319.88,60,0.0702,4
21340,13.0,1000.0,0,0.4847,3
15555,6.0,4200.0,48,0.0527,1
9189,6.75,5000.0,0,0.4324,3
20485,4.5,22900.0,60,0.163,1
17539,6.75,10000.0,0,0.3722,2
20977,2.5,21778.23,60,0.3101,1
15952,6.0,10000.0,60,0.5069,1
11087,6.75,3000.0,0,0.4628,1
19581,5.75,4293.14,48,0.4801,1
2190,7.0,18000.0,60,0.1885,1
14910,13.25,7825.57,48,0.0912,4
